-5.116998722850518,12.77811479031076,34.26846474040482
-5.109048935065958,12.781860949592755,34.26771401051052
-5.1008885461471785,12.784941464975397,34.267096675577974
-5.092518140103655,12.78733762020134,34.26661648634305
-5.083935292664433,12.789023274098385,34.266278681493674
-5.075139634343625,12.789979728523328,34.26608700813563
-5.0661398943938325,12.790214299706172,34.26604000009725
-5.0661398943938325,12.790214299706172,34.26604000009725
-5.056959259460343,12.789790144708565,34.26612500071056
-5.038109446522163,12.78705067135291,34.26667399085966
-5.018697969176547,12.78195379470424,34.26769540436072
-4.998831943164315,12.77470697763914,34.269147665676876
-4.9581717448887135,12.754563311823727,34.2731844540167
-4.952849491641598,12.367916047838108,32.37130050074354
-4.945291469109727,12.37232440933257,32.37041706560112
-4.93753466404178,12.37613424098765,32.36965357577047
-4.929578633054698,12.37932310503151,32.36901452777854
-4.921420072279337,12.381868618034712,32.36850440726203
-4.913058686126995,12.383755821482717,32.368126211905555
-4.784719167809088,11.967536965377564,30.47470503611443
-4.76990623170102,11.97614965529497,30.472979054033924
-4.76221692683375,11.979610288583444,30.47228554351626
-4.754335735589459,11.982483484119467,30.471709755457418
-4.746262214585078,11.984746804131195,30.471256186384323
-4.737995994334737,11.986381550475427,30.47092858340275
-4.729533918763639,11.987372818980024,30.470729933307098
-4.720875544488727,11.987698171873145,30.470664732624297
-4.712037746005719,11.987390957872147,30.470726298275178
-4.70304774563287,11.98652548046802,30.47089973984859
-4.684658237144151,11.983186179287113,30.47156893542569
-4.665805915623087,11.977857959091015,30.47263671014737
-4.646592390361921,11.97071097704061,30.47406896453792
-4.607475186339097,11.951660307761621,30.477886716496077
-4.568062873701492,11.92737779932838,30.48275292842608
-4.491269123213105,11.868344202036177,30.49458325461351
-4.422012363232984,11.804030982232842,30.50747161655207
-4.310293410630714,11.677570347891027,30.532814313300292
-4.212944766477154,11.547080715264244,30.558964420846873
-3.8509254878638934,10.977367842794557,30.673134815734592
-3.230991142108787,9.788763758525105,30.91133093912203
-2.1087632925021,7.3546791732451995,31.399121213347065
0.0972860527382926,2.4703598373976274,32.37793825308513
2.328089390681096,-2.394123776736544,33.35278021644641
4.283953701594649,-6.4712229799404115,30.226189696628087
4.285344943657972,-6.365358998887907,30.20497456685797
4.288653844725654,-6.423142588813634,29.724743119148226
4.292152394575601,-6.42009826281805,29.724133036564737
4.293183368472331,-6.412817332665152,29.72267393898967
4.296916698546148,-6.484494934842094,30.228849394881856
4.306937903274272,-6.420392756397059,30.216003325607506
4.307687032677452,-6.493987080406625,30.230751619774082
4.316124444737445,-6.499458914112595,30.231848174626812
4.320913627085808,-6.462447681201195,30.224431127758173
4.322052698880685,-6.500605148839296,30.23207787993576
4.3247244852567714,-6.478040857609215,30.227555998537973
4.325399036217518,-6.497303712759526,30.231416272520626
4.325781437050356,-6.48438053331033,30.22882646882789
4.326254861254805,-6.489721215868285,30.22989674100547
4.387895278908004,-6.651746869015624,31.24679844146904
4.388428200157111,-6.643586905455806,31.245163185699138
4.48493214039472,-6.962710874407097,33.28102933418987
