X,Y,Z
-5.707501681949386,14.59605394811833,45.84495663549888
-4.594695086004622,13.062469752263887,42.16054332846649
-4.576128640390897,13.628953313812296,46.03876349269037
-3.921903759848599,12.135328383655356,46.33808575892411
4.5535912780574765,-7.938952145063737,40.40226956251914
4.587643076878388,-7.544964323870834,37.35120444989883
4.57685347639008,-7.544745628657613,37.35116062340296
4.545491213221535,-7.9437851234219234,40.40323809083279
4.57451753018994,-7.681738029594226,38.36861691998804
4.570317329705187,-7.678967156629218,38.368061637360796
4.565457581164884,-7.674997654231439,38.36726614953147
4.578809088005335,-7.641060685922122,38.36046518493965
4.583259070092324,-7.658804037288826,38.364020950536776
4.588435949709315,-7.532011835494093,37.34860877270035
4.584545259741727,-7.665980155073337,38.36545904372514
4.585181402924565,-7.671979909112572,38.36666139375265
4.572725780495581,-7.802281200972432,39.38344596616841
4.5724423422928595,-7.8115690225410805,39.38530724455509
4.55059178804964,-7.913599100159757,40.39718881520208
4.552330796564072,-7.921763600628175,40.39882498016795
4.553422685240649,-7.928733911847914,40.40022182974412
4.571975570428713,-7.619016471534846,38.35604752688205
3.9517644161634093,-6.884894178997017,42.1764426090876
3.366647103486546,-5.570307805917669,41.91299964934217
2.132562133952243,-2.774366351946412,41.352693299761086
-0.24555823931386067,2.7557980771109887,40.24444897675238
-2.600118042284868,8.306361027285599,39.13211679243035
-3.798358760430832,11.072658627152716,38.57775106784232
-5.475553975863435,14.938960246937492,45.77623825219124
-5.465300743635776,14.936147243797535,45.77680197770076
-5.487376532641789,14.29721551605969,41.91310041774656
-5.477201835015754,14.294273825843929,41.91368993213143
-5.45490386230478,14.932581281081303,45.77751659622377
-5.456449253555984,14.28637794743445,41.915272265267234
-5.433740271436827,14.923338957102999,45.77936875689851
-5.435256597375973,14.276002642777069,41.91735147514128
-5.41218309109389,14.911507833825006,45.781739712658656
-5.413742505225976,14.263407530293772,41.91987553425133
-5.390354485586888,14.89738113198463,45.78457070210179
-5.370233001680905,14.232588713252857,41.926051621683385
-5.346357117866579,14.863305661819394,45.791399422449786
-5.284639193142414,14.155608216692391,41.94147850444428
-5.2603328849227475,14.779651858233297,45.808163635180115
-5.207311133473772,14.07180417065018,41.95827282574572
-5.183233159138226,14.689928901991225,45.82614410541285
-5.085373586229456,13.913293706064056,41.99003830483203
-4.959981131292014,14.355520672960415,45.89315947650083
-4.981934528386585,13.75456275036312,42.02184797031268
-5.06252768694272,14.522521301796953,45.85969256946375
-5.507247978058353,14.3009232134137,41.912357395618244
-5.516915818231428,14.30162617217516,41.91221652276235
-5.4955678637923855,14.942201350191578,45.775588735467515
-5.505298436689336,14.942555201157141,45.77551782377424
-5.526384551607974,14.301521109436806,41.912237577323175
-5.51482541656579,14.942018813135222,45.77562531587286
-5.228998748308655,13.527711060287622,38.085758839290406
-5.144898680800466,13.45753705260168,38.09982170245449
-5.068484639200842,13.380067915595996,38.11534650870507
-4.9471022179274176,13.231307258759154,38.14515812742661
-4.844055862633599,13.081588472028615,38.17516175526994
-4.458774443261828,12.427665441188193,38.30620785632359
-3.9322595863690997,11.63421074201732,42.446766271779865
-2.731470075300067,8.723217274267617,43.03012903184501
-2.738734282877913,9.095789381514697,46.94720902947036
-5.6375069605734005,14.82615904230233,45.79884360077882
-5.611972343804036,14.87085940246795,45.7898856536824
-5.597946407287713,14.889902104037441,45.78606949845232
-5.67877342791431,14.717352763928316,45.82064836659773
-5.535640164178357,14.300574622138852,41.9124272532701
-5.524131928926032,14.940558837408464,45.77591789484256
-5.570397540393986,14.288309631901187,41.914885155919656
-5.578525733865356,14.283261945054653,41.91589671178996
-5.559128200183111,14.925853896569237,45.77886476331533
-5.5673258245675,14.920120281751178,45.78001377907317
-5.5620464099100175,14.292598383387912,41.91402569060919
-5.550711815085511,14.930798568427651,45.77787385163693
-5.586431359810008,14.27747402099151,41.91705661111435
-5.583067155906292,14.90640589135264,45.782762141350226
-5.659747069616308,14.774319782355615,45.80923218257994
-5.485647711884573,14.940990663298313,45.77583135698331
-5.497396952089104,14.299445599983923,41.912653509181624
-5.5534715295445025,14.29608706359978,41.91332655949127
-5.542073949415033,14.934913197639665,45.77704928041052
-5.54466966932548,14.298757028736022,41.91279149878143
-5.533214233685798,14.938179086062076,45.77639479674188
4.553831489648327,-7.663594199018382,38.36498089840292
4.526351448639314,-7.928161430940801,40.4001071046354
4.554794320817987,-7.808666429289994,39.384725565197485
4.537246801179231,-7.9384321419898916,40.402165353962246
4.5634444239217204,-7.814707535604858,39.38593620221633
4.588845374772591,-7.537537979734507,37.34971621137801
4.584431697414518,-7.6803198195851845,38.36833271086343
